prof,diff_from_avg
"Rao, Yong",-1.1102230246251565e-16
"Rashidi Nejad, Farshad",0.1499999999999999
"Rasiulis, Nicolas",-0.18461538461538396
"Rauch, Joyce",0.0
"Raulier, Marie",0.0
"Ravanbakhsh, Siamak",0.10833333333333339
"Ravinder Kumar, Ravinder Kumar",0.02499999999999991
"Ray, Saibal",0.0
"Raybould, Timothy",0.0
"Raycraft, Justin",-0.1468750000000002
"Raymond-Bouchard, Isabelle",-0.12857142857142856
"Raynor, Cecily",-0.32708333333333317
"Razavinia, Nasimalsadat",-0.03428571428571411
"Read, Alexander",1.4802973661668754e-17
"Reader, Simon",-1.4802973661668753e-16
"Reddy, Siva",0.06000000000000005
"Reed, Bruce Alan",-0.7153846153846164
"Reed, Michael",8.881784197001253e-17
"Reid, Christopher",0.08571428571428585
"Reid, Erin",-0.10000000000000009
"Reid, Ryan",0.22857142857142865
"Reid, Walter",0.6428571428571432
"Reimer, Benjamin",0.0
"Reimer, Krista",0.1080000000000001
"Reinhardt, Dieter",-0.04916666666666662
"Reisner, Andrew",-0.33333333333333304
"Reisner, Walter",0.0047619047619046955
"Rembisz, Martyna",0.02485714285714282
"Rempel, Kirsten",0.3888888888888884
"Rentschler, Carrie",-2.9605947323337506e-16
"Renwick, James",-0.03499999999999992
"Reven, Linda",0.04833333333333312
"Reven, Linda G",-0.25250000000000017
"Rey, Alejandro D",-2.9605947323337506e-16
"Reyes Lamothe, Rodrigo",-0.03215686274509766
"Reynaud, Alexandre",0.3500000000000001
"Reyt, Jean-Nicolas",0.05727272727272732
"Rezanejad, Morteza",-0.36842105263157876
"Reznikov, Natalie",0.13257142857142865
"Riaz Alhosseini, Yasser",0.0
"Ribeiro, A Paula",0.10000000000000009
"Ricci, Amanda",-0.5249999999999999
"Ricciardi, Anthony",-0.022857142857142878
"Rice, Christopher",0.1355555555555553
"Richard, Jean-Yves",-0.06250000000000029
"Richard, Stephane",0.0
"Richards, Blake",-0.09999999999999987
"Richards, John Brent",0.04499999999999971
"Richards-Velinou, Nathan",0.1539583333333331
"Richer, Martin",0.06062500000000004
"Richer, Patrice",2.337311630789803e-17
"Riches, Caroline Joan",0.09999999999999994
"Ricker, Aaron",0.11212121212121214
"Ricketts, Floydd",0.02045454545454528
"Riel-Salvatore, Helene",1.7763568394002506e-16
"Rinaldis, Diane",-0.1349999999999998
"Rioux, Jean-François",-0.30000000000000027
"Ristic, Jelena",0.06000000000000005
"Ritchie, Fiona",-0.0050000000000001155
"Ritchie, Jay",-0.08571428571428585
"Riva, Mylene",-0.0900000000000003
"Rivera, Thomas",-0.023809523809523725
"Rizvi, Sakina",0.1499999999999999
"Robaire, Bernard",-0.04107142857142861
"Robathan, Lucie",0.11454545454545517
"Robbins, Papagena",-0.06666666666666643
"Robbins, Shawn",2.6645352591003756e-16
"Robere, Robert",0.06384615384615352
"Roberts, Gordon W",-0.14572727272727226
"Roberts, Richard Allen",1.4802973661668754e-17
"Roberts, William",0.04942704354469067
"Robertson, Eliza",0.06666666666666687
"Robillard, Martin",-0.2736363636363636
"Robinson, Brian",0.003947368421052618
"Robinson, Evan",0.0
"Robinson, Rebecca",-0.03333333333333336
"Robitaille, Jad",0.07499999999999973
"Rochefort, Pascal",-0.23636363636363633
"Rocheleau, Christian",-0.016000000000000014
"Rochette, Martin",-0.40182539682539686
"Rochford, Joseph",-0.17142857142857082
"Rodier, Carole",0.0
"Rodrigue, Paul",0.0
"Rodrigues, Ramona",-0.17666666666666667
"Rodriguez Duque, Sebastian",0.4500000000000002
"Rogers, Allyson",0.33750000000000036
"Rogers, Colin",0.02499999999999991
"Rogers, Colin Andrew",-0.03333333333333351
"Roh, Yongoh",0.19999999999999973
"Rohrbach, Petra",2.9605947323337506e-16
"Rohrbacher, Katrin",0.06666666666666672
"Roig Pull, Marc",0.1499999999999999
"Roig, Marc",-0.1499999999999999
"Rolian, Campbell",-0.21825396825396814
"Rolnick, David",0.1499999999999999
"Roman, Horia",0.08000000000000007
"Roman, Horia Nicolae",-0.06999999999999984
"Ronholm, Jennifer",0.044444444444444585
"Ronis, David M",0.20141203703703714
"Roop Takata, Anne",0.20000000000000018
"Roosta, Maryam",-0.09230769230769198
"Rosa, Pedro",0.06666666666666732
"Rose, Jessica",-4.440892098500626e-16
"Rose, Maureen",0.02238095238095245
"Roseman, Jennifer",0.26249999999999973
"Rosenblum, Darren",0.0
"Rosenstein, Irving",-0.20454545454545459
"Rosini, Amanda",0.2454545454545456
"Ross, Abraham",0.13333333333333375
"Ross, Christine",-0.06666666666666687
"Ross, Nancy",4.440892098500626e-16
"Ross, Sean",-0.15454545454545476
"Ross-Sheppard, Callan",0.0
"Roth, Charles",-0.10493590940649752
"Rouhani, Leva",-0.1875
"Rouiller, Isabelle",-0.24259259259259247
"Rouleau, Jonathan",-0.0625
"Roulet, Nigel Thomas",-0.11527777777777774
"Rousseau, Jerome",-0.9833333333333334
"Rousseau, Lori",0.10000000000000009
"Rousseau, Simon",-0.032142857142857216
"Roussellet, Guillaume",-0.13333333333333344
"Routhier, Joane",-0.0093749999999998
"Routy, Jean-Pierre",-4.440892098500626e-16
"Roy, Andre J",1.3061447348531253e-17
"Roy, Arani",0.021739130434782705
"Roy, Denis",0.0
"Roy, Jocelyne",0.0
"Roy, Marilyn",0.0
"Roy, Mathieu",0.17500000000000007
"Roy, Natasha",0.20000000000000018
"Roy, Richard D W",-0.011666666666666404
"Roy, Sébastien",0.0
"Royce, Charles",-0.03826086956521726
"Roychowdhury, Poulami",0.03200000000000003
"Ruckenstein, Samantha",0.22857142857142865
"Rudy, Robert Jarrett",0.1499999999999999
"Rueck, Daniel",-0.22999999999999954
"Ruel, Stefanie",-0.2714285714285718
"Ruge-Murcia, Francisco",0.007499999999999929
"Ruiz, Daniel",4.440892098500626e-16
"Runnels, Susan",-0.04999999999999982
"Rusak, Nadia",-0.07500000000000018
"Rusak, Nadzeya",0.22499999999999964
"Ruthazer, Edward",3.172065784643304e-17
"Ruths, Derek",0.06296296296296264
"Rutledge, Robert",0.07386446886446875
"Ryan, Aimee",0.034285714285714065
"Ryan, Dominic",-0.223035714285714
"Ryan, Kimberly",-0.42500000000000004
"Saba, John",-0.02944444444444443
"Sabah, Sima",0.07500000000000018
"Sabatini, Paul",-0.2714285714285718
"Sabbagh, Magid",-0.1949382716049383
"Sabetti, Filippo",-0.01666666666666683
"Sabih, Amar",-0.06935755066189857
"Sabok, Marcin",0.06317460317460322
"Sabor, Peter",0.0
"Saboune, Jamal",-0.34285714285714275
"Sabourin, Charlotte",-0.16666666666666652
"Sabourin, François",0.0
"Sabourin, Robert",0.057499999999999885
"Sacks, Steven",-0.014814814814814614
"Sadikaj, Gentiana",0.08528721278721285
"Safi-Harab, Mouna",0.08421052631578974
"Sagan, Selena",-0.04356060606060617
"Saghir, Sandra",-0.22526785714285724
"Sagrans, Jacob",0.03913043478260825
"Sahinyazan, Feyza",-0.07222222222222197
"Saideman, Stephen",0.16249999999999964
"Saillard, Adeline",-0.11418269230769185
"Sailor, Malcolm",0.08000000000000007
"Sajjad, Alia",0.46619843924191734
"Sakalauskas, Dennis",-0.011111111111111072
"Sakata, Jon",0.047587719298245575
"Salama, Philippe",0.0
"Salavati, Reza",-0.009761904761904796
"Saldanha Salvador, Tiago Miguel",-0.26842105263157867
"Saleh, Fahad",0.0
"Saltiel, Fernando",0.17500000000000013
"Salvatore, Armando",0.1975000000000001
"Salzman, Philip Carl",0.0
"Samson, Amelie",-0.04142857142857127
"Samuel, Kim",0.06666666666666732
"Sancho, Neville G F",0.45631808278867125
"Sanctuary, Bryan Clifford",0.18501984126984114
"Sandwell, Rachel",0.20750000000000013
"Sanger, Malcolm",-0.06666666666666643
"Sankaran, Siddarth",0.012500000000000178
"Sanzone, Lia",0.1200000000000001
"Sanzone, Rosalia",-0.08499999999999981
"Saporito, Paolo",0.13904761904761925
"Saragovi, Horacio",0.03749999999999987
"Sarasua, Irene Marie",0.07666666666666676
"Sarigollu, Emine",0.0020933977455716876
"Sarkar, Mekhala",0.06666666666666658
"Sarkar, Mela",0.17499999999999982
"Sarkis, Bassam Elias",0.0
"Sarkissian, Sergei",0.005194805194805101
"Sarrazin Gendron, Roman",-0.3941176470588239
"Sasmito, Agus",-0.07499999999999996
"Saumier, Genevieve",0.0
"Saumier, Geneviève",0.0
"Saunders, Sara",0.0
"Sauvé, Benjamin",-0.20000000000000018
"Savage, Robert",0.0
"Savard, Annie",1.2688263138573217e-16
"Savaria, Julie",-0.040000000000000036
"Saxe, Amanda",0.0
"Sayour, Nagham",0.1472027972027976
"Scarcelli, Martina",-0.09230769230769198
"Scarfone, Matthew",-0.18571428571428594
"Scaringi, Antoinette",-0.040000000000000036
"Schaefer, Lee",0.0
"Schantz, Edward",-0.07500000000000001
"Scheede, Celena",-2.7755575615628914e-17
"Scheer, Kodi",0.01666666666666683
"Schiedermeier, Maximilian",-0.1499999999999999
"Schlich, Thomas",0.0
"Schlich, Thomas Andreas",0.0
"Schlimm, Dirk",-0.019861111111111062
"Schmeing, Thomas Martin",0.06904761904761912
"Schoen, Daniel J",0.08929292929292916
"Scholtz, Christa",-0.05333333333333323
"Schoof, Valérie",0.0
"Schubert, Peter N",0.1499999999999999
"Schultz, Richard",-0.12000000000000002
"Schulz, Juliana",-0.3076923076923084
"Schumacher, David",-0.06944444444444442
"Schutz, Katelin",-0.13999999999999999
"Schwarcz, Joseph A",-3.6334571715005125e-16
"Schwartz, Daniel",-0.03749999999999998
"Schwarz, Bernhard",-0.10334928229665086
"Schwertani, Adel",0.0
"Schöck, Frieder",-0.014210526315789451
"Schönberg, Sophie-Marie",0.1555555555555559
"Scola, Sandro",-0.238095238095238
"Scott, Colin",-0.027272727272727188
"Scott, Colin H",-0.060714285714285755
"Scott, Julia",-0.021428571428571797
"Scott, Marilyn",0.0
"Seabrook, Deborah",0.0
"Seamone, Benjamin",0.125
"Sedal, Audrey",-4.440892098500626e-16
"Sedaminou, Marcelle Florence",0.06666666666666687
"Segado, Melanie",-0.04999999999999982
"Seifitokaldani, Ali",0.119642857142857
"Sektnan, Lars",0.0020864197530863215
"Seller, Lori",-0.04999999999999982
"Selvadurai, Patrick A P S",-0.12112845138055217
"Semret, Makeda",0.11250000000000027
"Sen Choudhury, Eesha",0.0489750249750254
"Sen, Sanchayan",-0.1499999999999999
"Sengupta, Raja",-0.04051956815114714
"Senoo, Yasuko",0.0
"Senungetuk, Heidi",0.1714285714285717
"Sepinwall, Bernard",0.05999999999999961
"Sepinwall, Sharyn",0.09545454545454524
"Serpa, Juan Camilo",0.057142857142857384
"Servio, Phillip",-2.960594732333751e-17
"Sesay, Mohamed",-0.1225000000000002
"Sewall, Samuel Lewis",0.024470635358793184
"Shabtay, Abigail",-0.1499999999999999
"Shalit, Lynn",-0.09999999999999964
"Shang, Lihong",0.17999999999999972
"Shankland, Barbara",1.9032394707859825e-16
"Shao, Yixin",0.016319758672700073
"Shapiro, Benjamin Jesse",0.17750000000000007
"Sharf, Inna",-0.14091942820013012
"Sharif Naeini, Reza",-0.12152777777777783
"Sharma, Amit",-0.13743589743589713
"Sharma, Arvind",0.10500000000000005
"Sharma, Bidhya",0.13000000000000012
"Sharma, Chinmay",-0.27023809523809494
"Sharma, Maya",-0.10454545454545465
"Sharma, Shital",0.029999999999999805
"Sharp, Hasana",-0.11666666666666654
"Sharpe, Charles Wesley",0.0
"Shaw, Candice",0.1499999999999999
"Shearmur, Richard George",0.0
"Sheikholeslami Salmasi, K",-0.11022727272727292
"Sheiner, Eli",-0.18461538461538396
"Sheldon, Signy",-0.03173076923076912
"Shem, Betsy",-0.040000000000000036
"Shem, Lucy",-0.040000000000000036
"Shem, Mary",0.11428571428571432
"Shen, Liangming",0.036666666666666625
"Sheng, Dongliang",-0.08000000000000007
"Shepherd, Frederick",0.4249999999999998
"Sheppard, Colleen",0.0
"Sheppard, Donald",0.08750000000000013
"Shima, Daigo",-0.17499999999999982
"Shimoyama, Junko",-0.11421052631578958
"Shirazi, Mohammad",0.3186666666666669
"Shirikyan, Armen",-0.38148148148148087
"Shirokoff, David",0.0
"Shkurti, Florian",0.18333333333333313
"Shmuel, Amir",-0.03333333333333351
"Shnorhokian, Shahe",0.0
"Shodjaee-Zrudlo, Ilya",0.04230769230769216
"Shokoohi, Farhad",0.2235897435897436
"Shor, Eran",0.023333333333333338
"Shrier, Alvin",0.03333333333333336
"Shrivastava, Suresh C",-0.646666666666667
"Shultz, Thomas R",-0.13125000000000017
"Shum-Tim, Dominique",0.0
"Shuman, Layal",0.0
"Shuter, Cindy",1.644774851296528e-17
"Si, Xujie",0.016666666666666607
"Siavash Moakhar, Roozbeh",-0.24166666666666647
"Sibbald, Kathleen M",-0.10000000000000009
"Sicca Gonçalves, Vladmir",0.2033333333333336
"Siddiqi, Kaleem",0.05183360700602061
"Sidthidet, Taweewan",0.02838541666666644
"Sieber, Renee",0.044444444444444585
"Siegel, Peter",-0.010000000000000009
"Sievers, Jonathan Le Roy",0.1607142857142858
"Sigg, Anna",-0.06666666666666687
"Sijpkes, Pieter",-4.440892098500626e-16
"Silva, Amber",0.41666666666666696
"Silveira, Patricia",-0.09999999999999964
"Silver, Christopher",0.06666666666666672
"Silvius, John R",0.0
"Simine, Yelena",0.23958333333333318
"Simmons, Georgia",-0.054545454545454675
"Simon, Victoria",-0.06666666666666643
"Simonenko, Alexandra",-0.1625000000000001
"Simons, Mark",0.0
"Simpson, Benjamin K",0.0
"Sinclair, Stefan",-0.09166666666666656
"Singh, Ajay",0.38749999999999973
"Singh, Jaswinder",0.04499999999999982
"Singh, Twisha",-2.220446049250313e-16
"Sinnig, Daniel",-0.4874999999999998
"Sirjoosingh, Pallavi",0.15118765849535093
"Sirois, Martin",-0.07444444444444448
"Sirota-Frankel, Corrie",-0.06666666666666658
"Siwick, Bradley",-0.04583333333333343
"Sjostrom, Per Jesper",0.04875000000000011
"Skea, Donna",0.0
"Skelly, Julia",0.05277777777777781
"Skinner, Elizabeth",4.0371746350005693e-17
"Sladek, Robert",0.0
"Slater-Santini, Julie",-0.18800000000000017
"Sleiman, Hanadi",0.16794871794871838
"Sloan, Kerry",0.0
"Smaoui, Mohamed",-0.3799999999999999
"Smeets, Liz",0.008749999999999813
"Smialek, Eric",-0.10556826849733059
"Smith Bessette, Tracy",0.022727272727272728
"Smith, Adam",0.36666666666666714
"Smith, Benjamin",0.022222222222222143
"Smith, Brandon",0.5333333333333337
"Smith, Brian E",-0.0014430014430013168
"Smith, Donald L",0.0
"Smith, Donna Lee",-0.02499999999999991
"Smith, Gabrielle",0.10000000000000009
"Smith, Justine",0.17500000000000004
"Smith, Lionel",0.0
"Smith, Michael R",-0.076561403508772
"Smith, Michelle",-0.1499999999999999
"Smith, Stephen",0.0
"Smith, Tracy",-0.013157894736842082
"Smith-Gilman, Sheryl",-0.006818181818181754
"So, Hyunji",-0.08000000000000007
"So, Richard",0.23142857142857148
"Soares Cavalcante, Alexandre",-0.22499999999999964
"Soden, Christopher",0.0
"Soehl, Thomas",0.0033333333333335213
"Sofronas, Marianne",0.3333333333333335
"Soicher, Judith Eileen",0.0
"Solecki, Anna Maria",0.03333333333333366
"Soleimani, Majid",0.26249999999999973
"Soler Urzúa, Fernanda",-0.5250000000000004
"Solomon, Christopher",0.0
"Solomonova, Elizaveta",-8.881784197001253e-17
"Solomun, Sonja",-0.2124999999999999
"Soltys, Marika",-0.01388888888888884
"Somerville, Rebecca Jane",-0.00588235294117645
"Sonberg, Melissa",-0.06666666666666687
"Sonderegger, Morgan",-0.08909774436090223
"Sonenberg, Nahum",-0.005555555555555536
"Song, Jun",-0.002777777777777842
"Song, Sumin",0.3200000000000003
"Song, Young Ho",0.09545454545454524
"Soper, Fiona",0.21428571428571422
"Soranzo, Matteo",0.0
"Sorochan, Cayley",-0.1847222222222221
"Soroka, Robert",0.021739130434782705
"Soroka, Robert H S",0.013043478260869623
"Soske, Jon",0.024553571428571508
"Sossin, Wayne Steven",0.04318181818181815
"Sotirakis, Anne",0.0
"Soucé, Alida",0.008505747126436779
"Spahija, Jadranka",0.0
"Spalding, Ana",0.0
"Sparks, Tabitha",-0.018750000000000044
"Spicer, Jonathan",0.0
"Spigelski, Dina Lynn",-0.1428571428571428
"Spiller, Kathrin Maria",0.044444444444444585
"Springate, Mairi",0.0
"Springate, Mairi Leigh M",0.0
"Sprowls, Emily",-0.07499999999999996
"Sprung-Much, Trisanna",-0.10000000000000024
"Srivastava, Lalit K",2.9605947323337506e-16
"Sroka, Marcin",0.1625000000000001
"St Denis, Xavier",-0.7249999999999996
"St-Martin Cormier, Olivier",0.3999999999999999
"St-Pierre, Julie",0.20000000000000018
"Stagnitta, Vincenzo",0.12000000000000029
"Stainton, Hamsa",-0.01999999999999992
"Stantina, Celine",-0.1875
"Stapenhurst, Frederick",0.07000000000000002
"Starke-Meyerring, Doreen",-0.1499999999999999
"Starrs, Claire",0.4857142857142853
"Steele, Russell",-0.0007898351648350695
"Steer, Cassandra",-0.03666666666666685
"Stegen, Camille",0.10000000000000009
"Stein, Robin Stephanie",0.0
"Steinke, Emma",-0.06666666666666643
"Stellwagen, David",-0.024691358024691173
"Stenbaek, Marianne A",0.0959999999999999
"Stenzel, Julia",0.09999999999999964
"Stephen-Trapper, Lucie",-0.22499999999999964
"Stephens, David",0.08750000000000002
"Stephens, Robert John",-0.033333333333333215
"Stephens-Trapper, Lucy",0.0
"Sterne, Jonathan",-0.08583333333333343
"Stevenson, Francois",-0.04999999999999993
"Stevenson, François",0.025000000000000022
"Stevenson, Margaret",0.10769230769230798
"Stieva, Rebecca",-0.1875
"Stiver, Mikaela",0.10416666666666696
"Stix, John",0.019477124183006317
"Stochaj, Ursula",1.9737298215558337e-16
"Stoelzel, Richard",1.3457248783335231e-17
"Stoljar, Natalie",7.401486830834377e-17
"Stolle, Dietlind",-0.07727272727272716
"Stone, Laura",0.06666666666666732
"Stone, Zachary",0.09999999999999964
"Storch, Kai-Florian",-0.021428571428571797
"Stotland, Stephen",-0.11250000000000027
"Strachan, Ian",0.20166666666666688
"Strachan, Ian Brett",-0.08066666666666658
"Straub, Corey",-0.32564102564102515
"Straub, David N",-0.3500000000000001
"Strauss, Axel",1.4325458382260084e-17
"Straw, William O",0.0875000000000002
"Stringer, Stephanie",0.2666666666666666
"Stroh, Thomas",0.034340659340659184
"Stromvik, Martina",4.440892098500626e-16
"Strong, Teresa",0.0
"Stroud, Sarah",-0.3223214285714286
"Strumpf, Erin",0.2999999999999998
"Studnicki-Gizbert, Daviken",-0.10078347578347586
"Stuhl, Andrew",0.0
"Stunden, Sarah",0.0
"Su, Chien-Lin",0.1499999999999999
"Subramanian, Narendra",0.039999999999999855
"Sudalaiyadum Perumal, Ayyappasamy",0.0
"Suh, Min Jung",-0.005263157894736824
"Suissa, Zina",-0.20454545454545459
"Sullivan, John",0.0
"Sullivan, Joseph Leo",1.4802973661668754e-17
"Sullivan, Michael John L",-0.03295454545454524
"Sun, Lijun",-0.05999999999999991
"Sun, Ruiran",0.21851851851851878
"Sun, Shangpeng",0.0
"Sunday, Jennifer",0.1433333333333333
"Sundberg, Ross",0.044444444444444536
"Sushama, Laxmi",0.011904761904761927
"Sutherland, Sean",-0.17894736842105244
"Sutton, Mark",-0.27142857142857224
"Suvrathan, Aparna",-0.15111111111111103
"Swartz, Jennifer",1.4802973661668754e-17
"Sweet, Shane",0.0
"Sych, Steven",0.04999999999999982
"Sylvain, Nathalie-Michele",-0.07840909090909098
"Sylvan, Sanford",0.0
"Szapor, Judith",0.047619047619047575
"Szejwach, Gerard",-0.16923076923076907
"Szendro, Brendan",0.1166666666666667
"Szkopek, Thomas",-0.10922619047619056
"Szyf, Moshe",-0.034126984126984304
"Sénat, Julie",0.10000000000000009
"T-Blais, Mathieu",0.24583333333333335
"Tabasi Nejad, Saman",-0.2999999999999998
"Tabbara, Imane",-0.00588235294117645
"Tabi, Emmanuel",0.07500000000000018
"Tachou Sipowo, Alain",0.1277777777777779
"Taherizadeh, Amir",0.12865497076023402
"Tai, Jeremy",0.053061224489795986
"Takamura, Kazue",0.030078563411896693
"Takano, Tomoko",0.0
"Tal, Eran",-0.30499999999999994
"Talla, Malleswara",0.0611633249791147
"Tamilia, Michael",-0.011428571428571833
"Tan, Hongping",0.07499999999999984
"Tan, Ivy",0.13076923076923075
"Tan, Zi Hua",0.03425559947299117
"Tangirala, Nikasha",0.07500000000000018
"Tanguay, Sol",0.07518796992481214
"Tanny, Jason",-0.023863636363636462
"Tao, Zhexiong",-0.07222222222222197
"Tappenden, Frederick",-0.10375000000000023
"Tarcov, Marianne",0.16428571428571437
"Tatar, Jeremy",0.2933333333333339
"Taylor, Megan",-0.12222222222222223
"Tchalova, Kristina",0.3585561497326206
"Tcheng, Alexandra",-0.011538461538461053
"Teichmann, Lisa",-0.20000000000000018
"Teimourzadeh, Aria",0.021052631578947434
"Telkenaroglu, Rimliya Tariq",0.050000000000000044
"Tellier, Raymond",0.31428571428571406
"Temper, Leah",-0.08888888888888902
"Teodoro, Jose Guerreiro",-0.007738095238095451
"Tetreault-Friend, Melanie",-0.10285714285714276
"Thain, Alanna Michael",-0.09999999999999994
"Thanabalasuriar, Ajitha",0.10544217687074811
"Therrien, Valérie Lynn",-0.11111111111111116
"Thibeault, Marina",0.10000000000000009
"Thibodeaux, Christopher",0.0
"Thomas, Aliki",0.0
"Thompson, Jennifer",-0.2666666666666666
"Thomson, Roberta",-0.04615384615384621
"Thomson, Vincent",0.0
"Thorne, Rachel",-0.1499999999999999
"Thorogood, Adrian",-0.04999999999999982
"Thorpe, Bram",0.11999999999999966
"Thorpe, Graham H",-0.0789473684210525
"Thurman-Green, Camille",0.0
"Timofeev, Evgeny",-0.12425595238095233
"Ting, Connie",0.1857142857142855
"Tinn, Katrin",0.0
"Tipei, Alexandra",0.08412698412698442
"Tisizi, Emmanouela",0.0
"Titley-Péloquin, David",-0.018818027210884405
"Titone, Debra Ann",0.0
"Tiwari, Rakesh Prabhat",0.08750000000000036
"Tom, Liza",-0.0625
"Tondino, Tristan",0.75
"Tonin, Patricia",-0.019047619047619275
"Tonin, Patricia N",0.04999999999999982
"Topaloglu, Ihsan",-0.22740740740740728
"Topisirovic, Ivan",0.014285714285714235
"Torkia, Eric",0.021052631578947434
"Torreira, Francisco",0.08472180451127827
"Torreira-Martinez, Francisco",0.06040100250626564
"Torvaldsen, Anna",-0.011111111111111368
"Tosatti, Valentino",0.20000000000000018
"Toteda, Cristina",0.0
"Toth, John A",0.34128959276018134
"Totten, Darian",-0.04444444444444448
"Toufighi, Bijan",-0.020000000000000167
"Touizrar, Mohamed",0.021212121212121904
"Toupin, Sophie",0.33750000000000036
"Towers, Mary",-0.06666666666666687
"Tozer, Angela",0.050857142857143066
"Trakadis, Ioannis",0.11999999999999966
"Trakadis, Yannis",-0.03000000000000025
"Trasler, Jacquetta M",0.03214285714285681
"Travis, Lisa De Mena",-0.03571428571428603
"Trehearne, Brian",0.08333333333333304
"Trehearne, Brian P",-0.06666666666666687
"Tremblay, Bruno",-0.1428571428571428
"Tremblay, Jonathan",0.15172413793103434
"Tremblay, Lisanne",4.9343245538895844e-17
"Tremblay, Michel",0.058974358974359035
"Tremblay, Sophie",0.010714285714285707
"Trempe, Jean Francois",0.015277777777777828
"Trempe, Jean-Francois",-0.040277777777777635
"Trevino, Matthew",0.012500000000000011
"Trimble, Lisa",-0.08083333333333331
"Trivino, Michael",0.0
"Trolliet-Martial, Sophie",0.2888888888888892
"Trottier, Claire",0.09489795918367346
"Trottier, Jean-Nicolas",1.708035422500241e-17
"Troughton, Thomas",-0.5599999999999996
"Troy, Gil",0.04999999999999982
"Trudeau, Sidney",-0.08302747891179246
"Trudel, Marianne",0.015625
"Truong, Minh Quy",-0.038000000000000256
"Truong, Nhu",0.06666666666666687
"Tsang, Desmond",0.18499999999999997
"Tsantrizos, Youla S",0.02307692307692329
"Tserunyan, Anush",0.2992857142857144
"Tsimicalis, Argerie",0.06666666666666643
"Tsiptsios, Lukas Stefano Wassili",0.1333333333333333
"Tsogtgerel, Gantumur",0.13324999999999998
"Tsoukas, Christos M",0.15833333333333321
"Tuck, Jodi Louise",-0.11499999999999977
"Tufenkji, Nathalie",-0.19619047619047572
"Tumino, Anna maria",-0.004761904761904782
"Turabian, Michael",0.03913043478260825
"Turcotte, Bernard",0.011250000000000204
"Turner, Catherine",0.006666666666666672
"Turner, Dave",2.2204460492503132e-17
"Turner, Devon",0.13333333333333375
"Turner, Sarah",0.0
"Turney, Shaun",-0.011111111111111072
"Turpie, David F",0.0
"Tuuli, Maxwell",-0.10833333333333295
"Twigge-Molecey, Amanda K",-0.13333333333333375
"Tétreault, Marie-Hélène",0.13333333333333353
"Uceda, Marianna",0.022222222222222143
"Uddin, Noor Mohammad",-0.2142857142857142
"Uesaka, Miwako",0.08666666666666718
"Uluskaradag, Ozge",0.19999999999999973
"Unruh, Jon",0.0285714285714286
"Ursini-Siegel, Giuseppina",0.04999999999999982
"Usselman, Charlotte",-4.440892098500626e-16
"Usui, Masashi",0.0
"VERGARA-VARGAS, ERANDY",0.25
"Vaast, Emmanuelle",0.0
"Vaccaro, Ismael",-0.09733727810650877
"Vachon, Brigitte",0.024583333333333235
"Vachon, David",0.08749999999999991
"Vaillant, Johanne",-0.03749999999999998
"Vaisband, Boris",-0.19000000000000022
"Vakratsas, Demetrios",4.440892098500626e-16
"Valdes, Jose-Luis",0.0
"Valen, Dustin",0.0
"Valenta, Kim Lisa",-0.050000000000000266
"Vallée, Jean-Sébastien",-1.3664283380001927e-16
"Van Dussen, Michael",0.0
"Van Gijseghem, Hendrik",-0.33000000000000007
"Van Haren, Ian",0.27500000000000036
"Van Hoof, Herke",0.10833333333333339
"Van Meyel, Donald",-0.20000000000000018
"Van Praagh, Shauna",0.0
"Van Raamsdonk, Jeremy",0.10000000000000009
"Van Schaik, Kasia",-0.020000000000000018
"Van Schaik, Katarzyna",0.18333333333333335
"Van Weelden, Joseph",-0.33333333333333304
"Van de Ven, Theodorus G",-0.6500000000000004
"Van den Berg, Axel",0.0
"Vandarakis, Anthony",0.07499999999999989
"Vander Klok, Jozina",0.052631578947368585
"Vang, Zoua",-1.1102230246251565e-16
"Vanga, Sai Kranthi Kumar",-0.09999999999999964
"Vanhaelen, Engeline",-0.011111111111111016
"Vankeerberghen, Griet",0.008928571428571397
"Varro, Daniel",-0.13406250000000014
"Vasseur, Elsa",0.0
"Vedady, Adrian",0.010526315789473694
"Vedenyapin, Yuri",0.0
"Veilleux, Élisabeth",0.14382716049382735
"Veissière, Samuel",-0.0944444444444444
"Velk, Thomas James",0.07658730158730166
"Vendette, Rosalie",0.0
"Vengallatore, Srikar",0.061428571428571034
"Venne, Gabriel",0.03916666666666675
"Ventura, Nicole",-0.018614718614718508
"Venturini, Adriana",0.0
"Venuta, Petrina",0.02115384615384608
"Vera Ugalde, Maria",-0.03749999999999987
"Verbrugge, Clark",-0.0962962962962962
"Vergues, Marion",0.1462962962962964
"Verkaik, Joel",0.03913043478260825
"Vestad, Holly",0.07499999999999989
"Vetois, Jerome",-0.13569210419210387
"Vetta, Adrian Roshan",0.13490790255496127
"Veyrier, Frédéric",8.881784197001253e-17
"Vicaire, Marsha",-0.09230769230769242
"Vidal, Silvia",0.17142857142857082
"Vieth, Rine",0.41666666666666696
"Vig, Amir",0.5222222222222226
"Vigy, Marie",0.0
"Vinokurov, Gleb",0.016666666666666607
"Vinokurova, Valentina",-0.029166666666666563
"Vit, Gregory Bryan",0.024754901960784337
"Viviani, Roberto",0.11428571428571432
"Vlaho, Danielle",0.07986114762430567
"Vogel, Jacalyn",0.028541666666666576
"Voigt, Kristin",-0.10000000000000009
"Volec, Jan",0.18333333333333313
